source,target
6794,122795
6794,59054
6794,5296
6794,10646
6794,109142
6794,39638
6794,100352
6794,110703
6794,88682
40703,63231
8193,63231
19971,63231
112481,63231
17420,63231
91816,63231
119240,63231
98374,63231
22203,63231
63231,21803
63231,28302
63231,107058
63231,119612
63231,110054
63231,113596
63231,77130
63231,4056
63231,95402
63231,41605
63231,49772
63231,89777
63231,72091
63231,76870
63231,121
63231,85881
63231,53523
63231,102966
63231,121674
63231,53179
63231,124206
63231,61902
63231,79990
43628,98913
99611,98913
34629,98913
101901,98913
42486,98913
35723,98913
122271,98913
96137,98913
124253,98913
20252,98913
122574,98913
45,98913
98913,35642
98913,113219
98913,97250
126395,15578
82854,105065
17722,105065
99908,105065
62696,105065
105065,122168
105065,49019
105065,54171
105065,99562
105065,10717
105065,52962
105065,116444
114508,13650
114508,64212
114508,68188
114508,72152
114508,23968
114508,95908
114508,31195
114508,88783
114508,127492
114508,78116
114508,124965
114508,96385
114508,106108
114508,25566
76614,60430
60430,86494
60430,115451
60430,49469
60430,2641
60430,41711
60430,94293
60430,117621
60430,97030
60430,77357
60430,124739
60430,63869
60430,127619
60430,118412
60430,19892
60430,108984
60430,59494
60430,115861
60430,483
60430,127125
60430,23457
60430,123393
93896,121196
46664,121196
104663,121196
113983,121196
28616,121196
72181,121196
37425,121196
30683,121196
125711,121196
102341,121196
124532,121196
27255,121196
121196,86538
121196,73954
121196,98978
121196,24835
121196,93988
121196,89893
121196,121895
121196,16994
121196,111026
121196,99990
121196,125810
121196,26164
121196,27117
121196,59494
121196,12497
121196,75219
121196,109865
121196,63518
89449,64073
48207,19239
89156,19239
78047,19239
88554,19239
80628,19239
43614,19239
40492,19239
118319,19239
11589,19239
15688,19239
123062,19239
88621,19239
101822,19239
58563,19239
89217,19239
19239,5268
19239,1900
19239,97486
19239,44839
8424,29975
8424,107971
8424,76199
8424,35784
8424,441
8424,1900
8424,15131
8424,110964
8424,94309
8424,28709
8424,13820
8424,105520
8424,111705
8424,22006
8424,37572
8424,97295
8424,82123
8424,27307
8424,85593
8424,85970
8424,71557
8424,51439
8424,4469
23535,63242
27799,63242
102411,63242
12527,63242
117920,63242
63242,5904
63242,11029
63242,9108
63242,108634
63242,59825
98574,9445
113644,33096
33096,12156
33096,73719
112986,60826
10561,60826
60826,17983
60826,123215
60826,26419
60826,59084
60826,23304
60826,17780
5880,99297
5880,17835
5880,64971
5880,77466
5880,72595
5880,102616
5880,30608
5880,84960
5880,47324
5880,101521
5880,20251
5880,8344
5880,15474
5880,106
5880,40557
5880,63162
5880,114783
5880,14216
5880,6945
5880,80981
5880,24055
5880,122324
5880,15386
5880,32251
5880,77362
5880,60654
5880,22520
5880,126476
5880,113181
5880,30024
5880,61443
5880,76235
5880,78074
5880,117174
5880,92901
64749,10073
64749,112332
64749,70425
64749,16185
64749,10293
64749,9582
20302,13764
125651,20343
78997,20343
98972,20343
35589,20343
12992,20343
20343,76826
20343,102695
20343,48062
20343,87662
20343,23062
20343,3143
20343,9676
20343,33683
20343,65829
20343,25684
20343,120481
20343,16145
20343,63846
20343,22378
20343,37663
20343,31527
20343,18503
20343,65181
20343,89909
20343,99709
20343,125579
34866,78328
34866,847
34866,64856
34866,78846
34866,62232
53195,116677
27641,116677
123998,116677
27239,116677
95134,116677
102761,116677
118771,116677
20916,116677
94488,116677
70548,116677
56181,116677
53317,116677
36819,116677
91045,116677
111439,116677
75647,116677
116677,36922
116677,50492
116677,69576
116677,71511
116677,47229
116677,8251
116677,37572
116677,100668
116677,72500
116677,98361
116677,119374
116677,85144
116677,105728
116677,118306
116677,2866
116677,73162
116677,90396
28197,7414
7414,31007
7414,55779
7414,59866
7414,70150
7414,29709
7414,122752
7414,69003
7414,118458
7414,101383
7414,97955
7414,104066
7414,45277
7414,116348
7414,42370
7414,90858
7414,122129
7414,69360
7414,21851
7414,53187
7414,18506
7414,63653
7414,27931
46421,14730
46421,74353
46421,16723
46421,115005
46421,266
46421,111434
46421,25475
46421,28752
46421,108742
46421,99961
46421,71256
46421,111705
46421,88871
46421,118988
46421,113285
46421,45805
46421,102966
46421,14688
46421,74298
46421,119038
46421,115115
46421,122713
46421,82774
46421,118085
46421,53386
102177,73101
108512,73101
73101,24371
73101,120102
73101,46465
73101,37068
73101,126307
73101,61290
73101,56554
73101,88128
73101,95715
73101,60542
73101,58975
73101,109542
73101,39237
73101,7971
73101,89526
73101,27164
73101,57903
73101,110409
82505,63142
49102,63142
34648,63142
48739,63142
90966,63142
18421,63142
96898,63142
20382,63142
88987,63142
116413,63142
52609,63142
32864,63142
65219,63142
24479,63142
73925,63142
12010,63142
24638,63142
59333,63142
38530,63142
76334,63142
50245,63142
84968,63142
55319,63142
10222,63142
93248,63142
15374,63142
52911,63142
100962,63142
63194,63142
82509,63142
36376,63142
13355,63142
21215,63142
22888,63142
72032,63142
5266,63142
67019,63142
122432,63142
63245,63142
63142,1097
63142,58380
63142,9152
63142,31331
63142,37393
63142,19992
63142,60518
63142,61624
63142,28743
63142,16903
63142,99024
63142,116008
30475,114276
114276,110095
114276,25066
91001,103709
5759,103709
27935,103709
70440,103709
5188,103709
51539,103709
44448,103709
109621,103709
38392,111833
28330,111833
76932,111833
28382,111833
43074,111833
53985,111833
107205,111833
64829,111833
70400,111833
100574,111833
35630,111833
75085,111833
124252,111833
93346,111833
36868,111833
111833,59538
111833,104624
111833,28752
111833,8382
111833,121142
111833,6290
111833,20750
85552,57900
118716,57900
57900,19595
57900,93235
57900,103766
57900,50739
124302,21930
9162,21930
96534,21930
9991,21930
1847,21930
120835,21930
17221,21930
58842,21930
76539,21930
68725,21930
21433,21930
97538,21930
21930,26846
21930,10435
21930,90427
21930,6208
21930,77466
21930,100704
21930,14823
21930,85399
21930,98313
21930,124588
21930,119691
21930,102148
21930,61511
21930,109389
21930,61773
21930,114783
21930,24986
21930,103118
21930,14976
21930,49884
21930,110482
21930,105858
21930,13252
21930,95726
21930,16948
21930,46203
21930,62256
21930,109038
56844,116302
102457,116302
37301,116302
115724,116302
108263,116302
56569,116302
25088,116302
94314,116302
85141,116302
118238,116302
67795,116302
25280,116302
1617,116302
79576,116302
1076,116302
103108,116302
90509,116302
35656,116302
58413,116302
116302,2656
116302,57270
116302,24974
116302,70314
116302,81373
116302,105999
116302,52834
116302,76229
116302,104940
116302,27164
116302,39237
15077,27079
98818,84908
1043,84908
45290,84908
21700,84908
120683,84908
62200,84908
84908,46226
84908,49826
41806,55288
41875,55288
29635,55288
55288,122115
55288,121483
55288,82319
55288,65840
55288,23386
55288,37597
55288,41965
55288,38986
55288,24619
55288,43666
55288,54544
55288,53770
55288,62213
55288,49829
55288,7858
57790,79887
37530,79887
127550,79887
21746,79887
30949,79887
71648,79887
122570,79887
74013,79887
78727,79887
30129,79887
79887,58411
79887,23228
79887,49130
79887,72980
79887,126307
79887,112009
79887,77662
79887,86230
79887,41981
79887,110759
79887,102202
79887,107877
79887,64022
79887,4658
79887,106360
79887,13420
79887,107869
79887,101615
79887,105851
79887,126320
79887,120838
79887,17466
79887,38186
79887,127180
79887,48004
35355,66798
35355,31253
35355,67695
35355,85811
35355,105725
35355,92208
35355,49896
35355,103056
35355,13322
35355,25981
35355,15197
35355,63720
35355,49974
35355,117617
35355,94785
35355,109244
35355,49802
35355,116320
35355,112106
2594,1609
106067,1609
7553,1609
60820,1609
88008,1609
80002,1609
43083,1609
108282,1609
124352,1609
61416,1609
115713,1609
20041,1609
99170,1609
8425,1609
112603,1609
37065,1609
27606,1609
32249,1609
27808,1609
120689,1609
113321,1609
404,1609
87350,1609
59361,1609
123352,1609
3117,1609
27536,1609
53246,1609
21126,1609
98115,1609
17107,1609
41657,1609
116950,1609
108644,1609
94754,1609
52378,1609
10272,1609
122866,1609
59645,1609
58020,1609
75417,1609
43524,1609
4293,1609
6659,1609
116099,1609
82695,1609
62677,1609
29075,1609
64736,1609
19960,1609
55836,1609
59711,1609
47505,1609
26284,1609
1609,82587
1609,37953
1609,77670
1609,65062
1609,73946
1609,107877
1609,124325
1609,92361
1609,17334
1609,85148
1609,3748
1609,46654
1609,31619
1609,42528
1609,48
1609,77792
1609,127571
1609,41816
1609,87059
1609,85731
1609,20198
1609,46707
1609,80661
1609,67924
1609,61902
1609,84709
24463,35841
24463,117056
24463,58160
24463,48803
24463,115610
24463,85999
24463,3502
24463,49932
24463,79318
24463,31081
24463,123826
24463,21780
24463,59260
24463,20866
24463,81990
24463,17185
24463,101411
24463,48990
24463,42761
24463,30398
24463,110072
24463,58502
24463,94164
24463,16235
24463,110684
24463,114896
24463,14879
24463,67103
24463,3303
24463,82154
24463,84515
24463,102533
24463,105347
24463,126046
24463,106315
106665,115021
106665,92506
106665,24992
106665,99841
106665,111705
106665,115386
106665,23916
106665,93190
106665,80983
106665,66612
106665,60945
106665,3316
106665,28379
106665,47038
106665,115215
106665,2220
106665,27786
106665,2101
106665,39024
106665,20571
106665,34936
106665,25432
106665,88488
106665,43430
106665,124710
106665,32056
106665,70435
69551,20440
88114,18148
10805,18148
5683,18148
56463,18148
62622,18148
10082,18148
68905,18148
59614,18148
124902,18148
12328,18148
114186,18148
66744,18148
35013,18148
11140,18148
2844,18148
54354,18148
87924,18148
38618,18148
115829,18148
26112,18148
47528,18148
18148,7613
18148,87448
18148,6016
18148,61481
18148,93728
18148,53942
18148,82295
18148,17883
18148,111387
18148,50051
18148,56704
18148,11409
68140,9539
68140,113133
68140,73
68140,78516
68140,112020
68140,126602
68140,87487
68140,118553
68140,124191
68140,36010
68140,9582
68140,26042
68140,11415
68140,108424
68140,95831
68140,66646
68140,96411
68140,40172
68140,37147
68140,114659
68140,48217
68140,68092
18665,45341
19351,45341
36003,45341
38072,45341
78327,45341
53185,45341
45341,52099
45341,104092
45341,41202
45341,12467
45341,76156
45341,23350
45341,61005
45341,10740
42290,80670
113699,80670
54255,80670
124906,80670
106480,80670
34637,80670
98925,80670
112849,80670
119166,80670
110976,80670
80670,44834
80670,120056
80670,28683
80670,55054
80670,95509
80670,87526
80670,63581
80670,90760
80670,121674
80670,12679
80670,88951
80670,19008
80670,56747
23776,23617
105412,23617
65009,23617
55253,23617
115858,23617
23617,18527
23617,119333
23617,51000
23617,50619
23617,25813
23617,112758
23617,104935
23617,102456
23617,66046
23617,115623
23617,116468
23617,63741
23617,63669
23617,125388
23617,40364
23617,72509
23617,4643
55565,126193
103943,126193
25388,126193
54743,126193
127083,126193
63726,126193
117936,126193
64210,126193
108010,126193
56477,126193
70553,126193
97313,126193
26099,126193
94805,126193
115737,126193
126193,108328
126193,125933
126193,118605
126193,11608
126193,3332
126193,45682
126193,60691
126193,83608
126193,119382
126193,36105
21549,2665
77772,2665
55783,2665
33954,2665
20939,2665
97175,2665
94591,2665
121170,2665
30920,2665
31634,2665
50070,2665
58908,2665
92868,2665
89911,2665
20967,2665
110843,23223
113035,23223
71480,23223
62414,23223
121183,23223
68446,23223
125554,23223
93727,23223
112552,23223
57414,23223
23223,68042
23223,51355
23223,107253
23223,2208
23223,13339
23223,16601
23223,81837
23223,60920
23223,4406
23223,84904
23223,29903
120813,91526
120813,70380
120813,108801
120813,110263
120813,70784
67749,119087
119087,120102
121623,75291
31670,75291
105646,75291
75291,65437
75291,64219
75291,79591
75291,20709
75291,77778
75291,83755
75291,126307
75291,12626
75291,64719
75291,61908
75291,45660
75291,4123
75291,693
75291,24355
75291,58771
75291,92704
75291,63403
75291,27584
75291,14380
75291,17929
75291,13750
75291,27662
75291,62161
75291,116520
75291,7388
75291,53505
75291,122766
75291,41966
75291,1504
70020,37279
70020,49641
70020,44456
70020,87568
70020,19492
70020,39575
70020,85613
70020,41254
70020,39778
70020,11114
70020,37353
70020,53441
70020,24659
70020,21731
70020,31617
70020,124473
70020,99148
70020,94831
70020,102850
70020,60934
70020,7375
70020,11925
41790,94466
116786,94466
94466,104649
94466,93010
94466,117966
36215,92056
54552,92056
102392,92056
19323,92056
59941,92056
842,92056
36334,92056
99665,92056
92056,93668
92056,60822
92056,127662
92056,80209
92056,7070
91370,3571
3571,36010
3571,102958
3571,114241
3571,37428
75587,84974
75587,47508
75587,58183
75587,52282
75587,18543
82541,16146
82541,29708
82541,21137
82541,120388
82541,23543
82541,43303
82541,91658
82541,126307
82541,12702
82541,113448
82541,89091
82541,63856
82541,101605
82541,71562
82541,15875
82541,39948
82541,76118
82541,21822
82541,64193
82541,19381
82541,6821
53255,123109
42119,123109
7138,123109
57618,123109
80677,123109
14435,123109
123109,122530
123109,10748
123109,125868
123109,21098
123109,100725
123109,80240
123109,68328
123109,93882
123109,95062
123109,25702
123109,90871
123109,17624
123109,35000
123109,75904
123109,26696
123109,62246
110401,50481
99939,50481
10846,50481
34567,50481
30152,50481
124281,50481
50481,29793
50481,114472
50481,124736
50481,105557
50481,100604
50481,81911
50481,77357
50481,86169
50481,17605
50481,64627
50481,92812
50481,77360
50481,52588
50481,77271
50481,88211
50481,61471
50481,75745
50481,87267
50481,119241
50481,50384
50481,75450
50481,47737
50481,55163
50481,85114
50481,79953
50481,59019
35301,91991
91991,125567
91991,105345
91991,105557
91991,124229
91991,112981
91991,48108
91991,66487
91991,7054
91991,71451
91991,53075
91991,126878
91991,35029
91991,3878
91991,123487
98021,44529
98021,120295
98021,2434
98021,56128
98021,24217
98021,92758
125470,22024
22024,17826
22024,114681
22024,1364
22024,71867
22024,209
22024,97548
22024,28834
99487,99939
99939,81255
99939,8437
99939,45138
99939,58984
99939,42320
99939,50942
99939,59900
99939,33553
99939,4454
99939,50481
99939,42587
99939,1206
99939,67294
99939,108027
99939,15655
38601,118953
109939,118953
22307,118953
51258,118953
65009,118953
7566,118953
32967,118953
99692,118953
89649,118953
118953,114473
118953,120834
118953,4262
118953,86877
118953,25500
118953,73740
118953,117519
118953,121494
118953,55869
118953,117618
118953,10676
118953,62224
118953,16460
118953,51351
118953,27303
22535,71727
22535,80434
22535,41611
22535,127492
114524,11503
11503,42623
8180,78846
107385,78846
57324,78846
68964,78846
3307,78846
978,78846
86986,78846
61699,78846
61464,78846
4955,78846
34866,78846
41496,78846
102147,78846
11112,78846
34715,78846
123896,78846
78846,26921
78846,40784
78846,80357
78846,51710
78846,116415
78846,76848
78846,46994
78846,115418
78846,69956
84555,120014
84555,60596
84555,23900
84555,44159
84555,103821
84555,120247
1796,73955
50447,73955
126862,73955
1028,73955
7205,73955
36238,73955
80228,73955
10945,73955
29,73955
36239,73955
71409,73955
50132,73955
32689,73955
48588,73955
82384,73955
35468,73955
28164,73955
76892,73955
3450,73955
115071,73955
50521,73955
114290,73955
50820,73955
121861,73955
123187,73955
92331,73955
27221,73955
94564,73955
48847,73955
77257,73955
86361,73955
983,73955
33133,73955
46498,73955
95261,73955
101441,73955
63501,73955
58281,73955
115302,73955
126512,73955
95097,73955
118209,73955
28430,73955
122807,73955
39915,73955
113025,73955
116113,73955
86610,73955
83787,73955
106848,73955
73955,98790
73955,52275
73955,51710
73955,97345
73955,73607
73955,8792
73955,31004
73955,18958
73955,5195
73955,57311
73955,109244
73955,48404
73955,22807
111050,56483
111050,115610
111050,31974
111050,94797
111050,88206
111050,123201
111050,112299
111050,112911
111050,918
111050,29434
111050,1171
111050,8501
111050,86765
111050,117048
111050,93212
68079,68592
91806,68592
27532,68592
117415,68592
73302,68592
67384,68592
10607,68592
23362,68592
91320,68592
68592,85193
68592,34370
68592,60663
68592,81938
68592,122141
68592,13226
68592,77827
68592,8055
68592,68838
68592,39067
4770,35843
4770,113996
4770,94871
126466,82148
90076,82148
65332,82148
86342,82148
60751,82148
11370,82148
112238,82148
82148,84910
82148,23049
82148,114855
82148,86812
82148,21648
82148,35597
82148,42985
82148,1570
56425,114050
115479,114050
55475,114050
22690,114050
100074,114050
19379,114050
11914,114050
61825,114050
125440,114050
105987,114050
126012,114050
59213,114050
50078,114050
70082,114050
9435,114050
34887,114050
27940,114050
102469,114050
114050,59887
114050,74562
114050,44928
114050,10120
114050,103251
114050,91002
114050,71053
114050,32238
114050,10591
114050,26240
114050,91081
114050,17862
114050,35784
114050,57495
114050,12406
114050,97549
114050,98939
114050,448
114050,111319
